time_s,vx_ms,vy_ms,vertical_speed_ms,pitch_deg,roll_deg,power_w,rpm
262.523454,-0.68959,-2.667468,-0.775658,-0.65,-0.84,880.581,2220.714286
263.275053,-0.620298,-2.694928,-0.736731,-0.98,-1.17,853.077,2196.904762
264.026652,-0.581512,-2.750097,-0.702675,-1.68,-1.6,926.698,2223.333333
264.778252,-0.552113,-2.706612,-0.744316,-1.66,-1.27,939.156,2191.190476
265.529851,-0.561157,-2.737326,-0.721689,-1.76,-1.17,914.929,2202.857143
266.28145,-0.35512,-2.441529,-0.704174,-6.47,-2.13,887.853,2199.52381
267.033049,-0.191316,-1.463497,-0.726107,-7.83,-1.66,885.156,2197.142857
267.784648,-0.178276,-1.626123,-0.765598,1.5,-2.21,850.243,2198.571429
268.536247,-0.218888,-1.937365,-0.570696,-3,0.08,755.044,2189.285714
269.287846,-0.309596,-1.82606,-0.683808,-3.42,-0.55,950.465,2270.952381
270.039446,-0.374006,-1.651753,-0.73638,-2.42,-1.74,933.393,2275
270.791045,-0.18601,-1.641044,-0.69409,-2.13,-2.24,798.958,2278.809524
271.542644,-0.011702,-1.659111,-0.786065,-2.36,-1.94,791.494,2187.380952
272.294243,0.10781,-1.768052,-0.743258,-2.15,-1.85,849.677,2221.666667
273.045842,0.16511,-1.800502,-0.83501,-2.17,-1.41,835.817,2226.190476
273.797441,0.13799,-1.824148,-0.756266,-2.35,-1.15,828.035,2193.809524
274.549041,0.206741,-1.823357,-0.762208,-2.78,-1.17,898.951,2206.190476
275.250533,0.040967,-1.47288,-0.761813,-6.16,1.58,873.316,2219.761905
276.002132,0.091532,-1.411565,-0.772069,-1.8,-1.62,824.85,2207.619048
276.753731,0.176787,-1.492439,-0.821814,-2.55,-1.64,852.451,2219.285714
277.50533,0.292543,-1.49051,-0.723721,-2.97,-1.62,847.497,2209.52381
278.25693,0.373433,-1.571394,-0.793227,-2.93,-1.63,839.251,2178.095238
279.008529,0.446456,-1.58891,-0.735153,-3.67,-1.08,842.694,2194.285714
279.760128,0.369167,-1.12701,-0.755722,-8.74,3.06,849.074,2244.761905
280.511727,0.053939,-0.143721,-0.775012,-8.76,0.9,819.857,2194.761905
281.263326,0.117141,0.001912,-0.789816,-2.04,-1.53,801.666,2142.142857
282.014925,0.06243,-0.010423,-0.697204,-4.72,1.16,772.179,2116.904762
282.766525,-0.02634,0.097714,-0.666854,-3.02,1.35,798.893,2114.047619
283.518124,-0.292628,0.149266,-0.67222,-4.02,0.57,736.635,2085.238095
284.269723,-0.169378,0.0533,-0.672586,-3.27,-2.08,634.148,2210.952381
285.021322,-0.035677,0.068268,-0.765367,-3.16,-3.82,697.763,2145.47619
285.772921,0.163609,-0.096006,-0.712329,-3.38,-0.85,583.521,2074.285714
286.52452,0.00254,-0.054741,-0.756119,-3.19,-1.28,595.174,2080.952381
287.276119,0.001078,-0.027567,-0.714782,-3.79,-1.35,576.737,2113.095238
288.027719,0.098328,-0.034438,-0.707485,-4.3,-1.79,787.585,2199.285714
288.779318,0.029402,-0.065714,-0.689835,-3.9,-1.77,705.607,2152.142857
289.530917,-0.02523,-0.025251,-0.7181,-4.67,-1.42,734.219,2105.238095
290.282516,0.035057,0.086662,-0.747721,-4.65,-1.73,669.211,2117.380952
291.034115,0.014767,0.032634,-0.585572,-2.88,-0.48,854.705,2215.238095
291.785714,-0.015277,-0.053327,-0.495601,-2.49,-1.05,903.562,2250.238095
292.537313,0.027245,-0.066423,-0.43766,-3.51,-0.23,840.256,2186.904762
293.288913,-0.063907,-0.004677,-0.490491,-3.29,-0.71,771.294,2167.142857
294.040512,-0.030181,-0.026442,-0.472799,-3.19,-0.53,774.078,2173.809524
294.792111,0.019342,0.054505,-0.449402,-2.27,-0.66,908.198,2173.333333
295.54371,-0.010215,-0.017738,-0.44254,-2,-0.08,813.79,2152.380952
296.295309,-0.011719,0.006098,-0.023189,-3.14,1.14,883.424,2087.380952
297.497868,0.008645,0.009578,-0.0401,-3.3,1.18,76.491,1107.857143
297.798507,-0.008014,0.009699,-0.049638,-3.3,1.16,124.77,1059.52381
299.201493,-0.005097,0.004459,-0.086028,-3.28,1.14,12.501,748.333333
299.251599,-0.00338,0.00189,-0.08699,-3.27,1.14,14.902,737.142857
300.003198,-0.001252,-0.01138,-0.096188,-3.26,1.11,27.898,690.952381
300.754797,0.014949,-0.014596,-0.102481,-3.26,1.09,30.094,690.238095
301.506397,0.02034,-0.011155,-0.113022,-3.27,1.07,28.921,691.190476
302.257996,0.015606,-0.014637,-0.119247,-3.26,1.06,28.922,690.238095
303.009595,0.017214,-0.027818,-0.112991,-3.25,1.07,29.434,690.714286
303.761194,0.025859,-0.02467,-0.109669,-3.26,1.05,29.164,691.428571
304.512793,0.031485,-0.022242,-0.113866,-3.28,1.05,28.468,691.666667
533.841304,0.006952,0.004183,-0.026437,-3.05,1.01,57.892,161.666667
534.042339,0.008082,0.004061,-0.026774,-3.04,1.02,158.914,425.47619
534.796223,-0.000825,0.004825,-0.032768,-3.05,1.02,29.191,693.809524
535.550107,0.00999,0.017175,-0.042521,-3.05,1.02,29.163,693.571429
536.253731,0.006501,0.016472,-0.043561,-3.05,1.02,29.677,692.857143
537.007615,0.004666,0.014095,-0.042235,-3.04,1.03,29.651,692.380952
537.761499,-0.005697,0.005081,-0.034988,-3.03,1.02,29.649,692.142857
538.515382,-0.003834,-0.004952,-0.032514,-3.02,1.02,29.162,693.095238
539.269266,-0.004662,-0.002624,-0.030334,-3.03,1.02,28.675,694.52381
540.02315,0.00414,-0.000318,-0.030899,-3.03,1.01,28.918,694.285714
540.777033,0.008439,-0.005164,-0.024736,-3.02,1.02,7.778,690
553.492537,0.007544,-0.012653,-0.026164,-3,1.02,60.017,182.857143
553.542796,0.006702,-0.007426,-0.026348,-3.01,1.02,87.488,258.809524
554.29668,0.013508,-0.007451,-0.024397,-3.01,1.01,29.436,694.52381
555.000305,0.01704,-0.002776,-0.02679,-3.02,1.02,29.191,694.761905
555.754188,0.017292,-0.025938,-0.0248,-2.99,1,28.195,696.190476
556.508072,0.010336,-0.014954,-0.029651,-3,1.01,28.194,695.238095
557.261956,-0.035012,-0.041221,-0.009908,-2.17,0.96,28.462,695.952381
558.015839,-0.052573,-0.109772,0.892495,-2.28,0.22,1116.446,1637.857143
558.769723,-0.060871,0.036991,1.528259,-1.87,-0.56,965.516,2258.809524
559.523606,-0.004917,-0.000291,1.506199,-1.82,-1.18,1006.743,2314.047619
560.27749,0.088287,-0.032658,1.514504,-1.52,-1.05,895.151,2217.380952
561.031374,0.107303,-0.072552,1.473534,-1.74,-0.23,941.348,2210.952381
561.785257,0.022117,-0.001229,1.517812,-1.84,0.11,985.413,2252.380952
562.539141,-0.021092,0.001277,1.572185,-2.08,0.24,1080.23,2260
563.293025,-0.002411,0.014697,1.598558,-1.51,-0.45,1050.389,2286.428571
564.046908,-0.006878,-0.034288,1.587761,-0.94,-0.12,1057.006,2270.952381
564.750533,-0.01777,-0.051606,1.576331,-2.19,0.27,907.5,2226.428571
565.504417,-0.059712,0.019647,1.609893,-1.93,-0.61,1078.409,2270.714286
566.2583,-0.020734,0.009976,1.613379,-1.35,-0.1,984.744,2255.238095
567.012184,-0.060451,0.030034,1.659736,-1.76,0.41,1129.05,2290
567.766068,-0.008201,0.041657,1.623974,-1.39,-0.28,1007.185,2286.190476
568.519951,-0.00061,0.026849,1.653111,-0.8,-0.28,973.09,2263.571429
569.273835,0.059811,0.04965,1.656474,-1.02,0.41,961.076,2280.952381
570.027719,0.039192,-0.013886,1.639186,-0.5,0.23,922.793,2269.761905
570.781602,-0.066412,-0.011863,1.61214,-0.86,0.34,1008.313,2265.238095
571.535486,-0.031003,-0.043628,1.59207,-1.16,-0.01,936.751,2264.761905
572.289369,-0.031416,-0.014455,1.604225,-1.78,0,1069.781,2256.428571
573.043253,-0.012747,0.029161,1.585438,-1.18,-0.37,961.362,2250.952381
573.797137,0.004804,-0.006286,1.565902,-1.53,0.14,964.459,2248.095238
574.500761,0.030426,0.013764,1.570478,-1.46,-0.69,965.954,2263.571429
575.254645,0.092568,-0.013716,1.577042,-1.01,0.38,1075.707,2276.904762
576.008529,-0.003168,-0.009214,1.589042,-1.58,0.38,1015.669,2318.333333
576.762412,-0.004767,-0.016558,1.573164,-1.48,0.57,1038.763,2306.190476
577.516296,-0.024401,0.002544,1.554803,-1.5,0.2,1016.542,2294.047619
578.27018,0.004918,0.00214,1.533901,-1.4,0.33,1043.379,2290.238095
579.024063,-0.00733,-0.029122,1.569715,-1.66,0.2,1034.141,2295.714286
579.777947,0.009182,-0.006562,1.509736,-2.19,0.39,1025.838,2278.809524
580.531831,0.034698,0.030679,1.519987,-2.15,0.6,1030.522,2257.380952
581.285714,-0.008011,0.028975,1.577075,-1.79,0.21,1034.484,2254.285714
582.039598,-0.046717,-0.001329,1.524199,-1.93,0.43,973.73,2259.52381
582.793482,-0.030118,-0.006492,1.459253,-2.41,-1.26,1002.872,2271.666667
583.547365,0.041778,0.018674,1.479687,-2.29,-0.3,982.715,2302.380952
584.25099,0.062675,0.050053,1.487014,-2.3,-0.4,1016.445,2266.428571
585.004874,0.054628,0.045582,1.514436,-1.23,0.69,973.352,2263.333333
585.758757,-0.030377,0.009377,1.441114,-1.71,0.89,1029.14,2249.52381
586.512641,-0.147713,0.012955,0.974058,-2.12,-1.4,804.605,2193.333333
587.266525,0.012129,-0.041706,0.579057,-1.67,-1.68,715.628,2123.571429
588.020408,0.093837,-0.056337,-0.012209,-2.91,-0.27,832.156,2190.714286
588.774292,0.266318,0.032543,-0.040509,-3.95,-4.69,707.313,2106.190476
589.528175,1.100856,0.048504,0.107412,-4.17,-8.78,887.541,2230.714286
590.282059,2.204564,0.110604,0.083521,-4.74,-13,816.019,2189.047619
591.035943,3.782726,0.169568,0.016547,-5.78,-13.92,646.513,2180.952381
591.789826,4.757232,0.241829,0.020179,-3.48,-11.92,750.148,2202.857143
592.54371,5.38158,0.074019,-0.164475,-4.6,-7.42,818.495,2202.380952
593.297594,5.483532,0.130529,-0.137701,-5.06,-4.76,734.538,2160.714286
594.001218,5.193909,0.23033,-0.046048,-4.13,0.44,548.362,2084.047619
594.755102,3.691889,0.238428,0.055413,-1.24,11.05,640.495,2003.809524
595.508986,1.449414,0.161528,0.198731,-0.15,18.33,599.149,2101.666667
596.262869,-1.582575,0.055107,-0.013825,0.48,19.76,656.616,2159.52381
597.016753,-4.661064,0.304657,0.232443,-2.43,21.67,759.291,2160.714286
597.770637,-7.167211,0.475466,0.117131,-0.2,20.21,863.47,2268.333333
598.52452,-8.97105,0.384438,-0.151336,1.35,16.82,718.386,2095
599.278404,-10.212331,0.27366,-0.296472,1.53,14.43,747.325,2115.238095
600.032288,-10.88361,0.10682,-0.253453,0.08,10.44,749.928,2161.666667
600.786171,-11.03001,0.19006,-0.243519,-1.31,7.3,729.564,2107.142857
601.540055,-11.047144,0.290804,-0.166828,-0.55,7.22,717.14,2025.47619
602.293938,-11.030405,0.317358,-0.037954,-0.45,5.97,752.133,2087.142857
603.047822,-10.932126,0.272724,-0.004578,0.16,7.43,537.026,2034.761905
603.751447,-10.888091,0.292425,0.120074,-0.27,7.29,697.122,2047.619048
604.50533,-10.927976,0.33768,-0.057147,0.17,8.93,780.17,2112.619048
605.259214,-10.907544,0.287595,0.028486,-1.16,6.51,658.466,1962.142857
606.013098,-10.811197,0.219763,0.011847,-3.61,6.35,785.903,1976.190476
606.766981,-10.757246,0.38614,-0.006663,-2.03,6.82,480.176,1936.428571
607.520865,-10.684616,0.443553,0.001216,-0.99,6.73,878.457,1940.238095
608.274749,-10.771913,0.180111,0.051253,-1.53,7.24,418.777,1878.095238
609.078891,-10.755602,0.156607,0.0939,-2.88,7.74,662.396,2125.238095
609.782516,-10.919654,0.203194,0.084302,-4.67,7.81,749.654,2090.952381
610.5364,-10.887133,0.355766,0.198363,-3.86,7.96,766.558,2117.142857
611.290283,-10.831826,0.373187,0.143209,-2.38,7.35,652.903,2063.333333
612.094426,-10.85898,0.393317,0.07358,-1.38,7,614.199,2021.666667
612.798051,-10.952348,0.328491,-0.112465,-1.32,9.02,648.446,2033.571429
613.501675,-10.898433,0.274006,0.074126,-0.25,7.78,456.433,1911.666667
614.255559,-10.970884,0.165822,-0.032994,-3.33,8.08,731.019,2070.714286
615.009443,-11.040499,0.288859,-0.00734,-3.21,7.92,653.358,1975
615.763326,-10.989453,0.346762,0.012429,-4.02,6.6,681.953,2031.428571
616.51721,-10.954101,0.410125,0.013812,-2.34,7.41,695.682,2033.809524
617.271094,-10.976658,0.396349,-0.000432,-2.26,7.31,640.315,2027.380952
618.024977,-10.598515,0.264109,-0.02255,-3.16,1.81,682.468,2069.047619
618.778861,-9.721865,0.180608,-0.104755,-4.24,-3.37,606.695,1996.904762
619.532744,-8.035254,0.341725,-0.021488,-7.48,-8.1,831.471,1974.761905
620.286628,-6.096879,0.813777,0.07859,-12.39,-13.39,746.685,2085.47619
621.040512,-3.64428,2.067234,0.162407,-16.8,-11.27,921.632,2110.47619
621.794395,-2.210497,3.715745,0.130393,-20.11,-10.14,843.051,2153.571429
622.548279,-0.806659,5.95484,0.130925,-25.25,-8.62,1025.886,2289.761905
623.251904,0.058465,7.966757,0.199722,-23.37,-3.77,1226.053,2394.761905
624.005787,0.169771,9.440621,0.127949,-22,-0.28,1085.533,2386.190476
624.759671,0.200449,10.551009,0.175797,-19.87,-1.72,940.212,2333.809524
625.513555,0.140449,11.078363,0.09591,-16.95,-1.09,1092.776,2364.285714
626.267438,0.142794,11.233022,0.048192,-15.73,-0.88,994.697,2270.714286
627.021322,0.022166,11.307865,0.041863,-14.98,-1.69,940.256,2222.380952
627.775206,0.067776,11.19702,0.026744,-14.1,-1.93,829.788,2204.047619
628.529089,-0.021907,11.073184,0.010273,-13.48,-1.57,1008.877,2180.47619
629.282973,0.022153,11.05442,0.054319,-13.43,-1.68,698.385,2171.904762
630.036857,0.031806,10.971455,-0.054819,-14.38,-1.57,747.887,2109.761905
630.79074,0.027602,11.013363,0.007564,-14.17,-0.9,816.414,2167.142857
631.544624,-0.06455,10.992941,0.083366,-12.85,-1.35,987.785,2287.619048
632.298507,-0.112597,10.88299,0.051842,-13.86,-1.2,900.905,2277.142857
633.002132,-0.027023,10.912411,0.008013,-14.29,-1.96,930.972,2243.333333
633.756016,-0.106318,10.552189,0.112572,-7.59,-1.72,838.001,2261.666667
634.509899,-0.030596,9.495717,-0.000544,-2.06,-2.31,896.075,2193.809524
635.263783,0.079429,8.178439,-0.092683,2.79,-3.84,638.304,2082.857143
636.017667,0.685018,5.943472,-0.070293,9,-9.74,416.236,2054.761905
636.77155,1.848631,3.855484,-0.008462,7.76,-13.9,670.038,2060.47619
637.525434,3.599226,1.973974,0.032396,3.5,-18.91,795.882,2168.809524
638.279318,5.83995,0.696809,0.132007,1.58,-22.98,992.812,2285.47619
639.033201,7.962777,-0.014638,0.08859,-1.56,-19.1,1095.666,2439.52381
639.787085,9.390796,-0.127222,0.10767,-4.39,-18.61,1040.493,2426.666667
640.540969,10.554674,-0.188009,-0.005321,-4.02,-17.63,1114.367,2405.238095
641.294852,11.160042,-0.256952,-0.145852,-5.57,-14.2,997.738,2276.190476
642.048736,11.181275,-0.134132,-0.210754,-6.46,-11.76,1004.035,2157.619048
642.752361,11.144043,-0.10386,-0.017812,-6.17,-11.93,796.577,2119.047619
643.506244,11.267479,-0.068829,-0.082152,-6.71,-11.87,939.95,2228.571429
644.260128,11.062558,-0.127063,0.042637,-6.45,-9.79,956.694,2219.52381
645.014012,11.014001,0.044913,-0.041472,-6.51,-10.11,805.024,2265.952381
645.767895,10.861076,0.015427,0.13828,-5.74,-10.14,910.198,2216.666667
646.521779,10.835495,0.092967,0.131516,-4.98,-11.84,881.571,2263.571429
647.275663,10.883833,-0.009055,0.008354,-5.64,-11.22,967.279,2188.809524
648.029546,10.944654,-0.116158,-0.187402,-6.2,-12.72,824.406,2157.142857
648.78343,10.943404,-0.03363,0.022789,-5.69,-10.09,806.072,2183.095238
649.537313,10.957945,-0.05151,0.049664,-5.61,-11.23,1231.912,2317.857143
650.291197,10.957501,-0.067974,0.073763,-4.47,-11.84,827.783,2223.333333
651.045081,11.026838,-0.042646,0.009393,-6.08,-12.03,1243.705,2215.47619
651.798964,11.116527,0.016025,0.075035,-6.34,-10.41,1063.113,2223.571429
652.502283,11.008574,0.008544,0.095145,-6.46,-9.54,707.499,2141.904762
653.255708,10.961926,0.082944,0.04391,-5.17,-8.64,614.739,2062.857143
654.009132,10.916855,-0.064263,0.103382,-4.28,-10.1,713.088,2046.190476
654.762557,10.952456,-0.078933,0.069739,-4.78,-8.3,813.105,2074.52381
655.515982,10.809996,-0.028691,0.085673,-4.77,-9.04,598.454,2026.190476
656.269406,10.966987,-0.010806,-0.040909,-6.46,-12.34,373.471,1880.238095
657.022831,10.999791,-0.024885,0.198564,-4.28,-9.77,908.804,2031.190476
657.776256,10.931628,-0.063899,0.002954,-4.06,-10.93,845.14,2120.238095
658.52968,11.040166,-0.259231,-0.015257,-6.18,-10.96,848.259,2074.285714
659.333333,10.83157,-0.074538,0.103095,-6.22,-5.74,731.115,2196.666667
660.03653,9.988868,0.042278,0.017858,-4.67,-0.22,787.648,2146.428571
660.789954,8.63507,0.006432,0.15772,-3.16,4.79,706.804,1971.190476
661.844749,5.865089,0.029203,0.004406,-2.12,14,494.269,1857.142857
662.296804,4.590385,0.016501,-0.044475,-1.54,15.72,512.031,1870
663,2.602451,-0.190571,-0.159467,-1.88,12.88,443.953,1915.952381
663.753425,1.077143,-0.14384,-0.048611,-4.06,6.14,888.738,2188.571429
664.506849,0.254625,0.004395,0.144823,-4.43,5.79,906.669,2238.095238
665.260274,-0.242955,0.010988,0.048869,-2.48,1.83,843.222,2216.904762
666.013699,-0.171657,0.005094,0.022459,-3.82,-2.11,818.163,2181.666667
666.767123,-0.138924,0.010351,0.023101,-3.49,-0.95,706.72,2148.571429
667.520548,-0.214593,0.0447,0.037709,-4.43,-0.53,854.803,2180.47619
668.273973,-0.141235,0.108882,0.058242,-3.79,-1.74,821.291,2181.190476
669.027397,-0.050605,0.105982,0.120936,-3.92,-0.91,816.81,2135
669.780822,-0.003158,0.099154,0.147914,-3.41,-1.86,683.21,2137.619048
670.534247,-0.009747,0.066603,0.083016,-3.47,-1.08,743.712,2197.857143
671.287671,0.067792,-0.022332,0.033139,-2.81,-3.99,877.96,2208.333333
672.041096,0.216977,-0.020274,0.034663,-3.29,-1.05,774.172,2185.714286
672.794521,0.103591,-0.017448,0.033427,-3.89,-0.38,702.651,2170.47619
673.547945,0.04907,0.064739,0.029079,-3.12,-0.73,713.547,2206.666667
674.251142,-0.032316,0.056267,-0.02908,-4.03,-0.11,781.746,2172.142857
675.004566,-0.019246,0.051151,0.036839,-3.37,-0.9,915.847,2135.238095
675.757991,0.029052,0.042789,-0.056444,-3.61,-1.68,854.905,2258.095238
676.511416,0.009516,-0.038,-0.086277,-3.37,-2.13,782.436,2237.857143
677.26484,0.098783,0.038365,-0.123544,-3.51,-1.35,725.846,2222.380952
678.018265,0.08857,0.001926,-0.053616,-2.7,-1.12,812.938,2251.904762
678.771689,0.02222,-0.037395,-0.068154,-3.06,-2,769.819,2237.857143
679.525114,0.072368,-0.040673,0.078306,-4.02,-1.27,943.291,2215.714286
680.278539,-0.007505,0.057541,0.034642,-3.99,-0.55,895.432,2278.571429
681.031963,-0.060116,0.074719,0.076439,-2.4,-1.72,783.841,2211.904762
681.785388,-0.039255,-0.067453,0.047633,-2.88,-2.09,931.096,2271.428571
682.538813,0.033271,-0.039699,0.048737,-3.39,-1.61,874.494,2221.904762
683.292237,0.029075,-0.010797,-0.044364,-3.33,-1.38,792.97,2255.47619
684.045662,0.068346,0.000369,0.042449,-3.46,-0.63,879.955,2225
684.799087,0.021876,0.035006,0.060381,-3.97,-0.84,830.11,2249.285714
685.502283,0.009816,0.050846,0.078618,-3.47,-0.96,807.008,2198.571429
686.255708,-0.083713,0.018466,0.04441,-2.76,-1.53,894.745,2192.619048
687.009132,-0.035074,-0.210489,0.023132,-1.53,-1.74,860.931,2261.666667
687.762557,0.011421,-0.235118,0.078242,0.73,0.13,646.679,2141.190476
688.515982,-0.385237,-1.648515,0.045493,7.98,2.45,851.826,2185.714286
689.269406,-0.79891,-2.832691,0.053656,6.83,2.38,877.43,2239.285714
690.022831,-1.074736,-3.915419,0.014895,6.99,2.16,860.286,2203.571429
690.776256,-1.370171,-4.763021,0.023053,7.25,2.35,893.461,2184.52381
691.52968,-1.631385,-5.668801,0.015651,7.8,1.8,924.918,2174.761905
692.283105,-1.778374,-6.470385,-0.107638,8.94,2.52,850.855,2198.809524
693.03653,-2.006759,-7.476425,-0.045869,9.86,2.64,846.305,2204.047619
693.789954,-2.319505,-8.336072,-0.076491,9.9,2.99,1156.948,2230.238095
694.543379,-2.664374,-9.123795,-0.055597,8.95,2.54,922.967,2245.952381
695.296804,-2.904417,-9.691801,-0.112948,8.94,2.34,887.206,2211.904762
696,-3.158226,-10.186861,-0.026301,9.28,2.63,809.188,2205.952381
696.753425,-3.425005,-10.68224,-0.052972,8.95,2.69,817.159,2220
697.506849,-3.480993,-11.106586,0.012762,9.45,1.72,749.494,2209.047619
698.260274,-3.57559,-11.530807,0.204774,8.34,1.86,661.409,2201.666667
699.013699,-3.717908,-11.851346,0.113911,6.88,2.48,712.106,2249.52381
699.767123,-3.828652,-11.720357,0.170265,4.03,1.69,941.593,2227.619048
700.520548,-3.736865,-11.150525,0.125703,-0.99,-2.25,905.762,2247.857143
701.273973,-3.077153,-10.084869,0.067165,-7.48,-7.37,674.966,2168.333333
702.027397,-1.730738,-8.07943,0.135231,-14.8,-12.04,694.097,2115.952381
702.780822,-0.541366,-5.779119,0.121112,-16.65,-7.9,768.846,2177.142857
703.534247,-0.11062,-3.275087,-0.07357,-14.3,-3.29,794.608,2188.571429
704.287671,-0.104166,-1.90109,-0.08969,-10.36,-1.91,758.591,2103.571429
705.041096,-0.115815,-1.065131,-0.126761,-7.41,-1.28,855.062,2158.333333
705.794521,-0.125249,-0.839824,0.041185,1.2,0.51,849.981,2210
706.547945,-0.597304,-2.260568,-0.010262,6.67,1.83,814.949,2193.571429
707.251142,-0.915687,-3.232718,0.004405,4.1,0.96,958.809,2269.761905
708.004566,-1.044167,-3.609872,0.010232,-1.03,-0.95,885.743,2190.714286
708.757991,-0.645389,-3.155745,0.050551,-7.12,-6.65,888.094,2131.666667
709.511416,-0.079758,-1.916018,0.041542,-12.28,-2.28,893.352,2166.428571
710.26484,-0.092623,-0.908837,-0.026776,-8.2,-1.18,948.613,2192.857143
711.018265,-0.088453,-0.383092,-0.307281,-5,-1.71,850.18,2210.714286
711.771689,-0.071766,-0.29534,-0.454626,-3.84,-0.98,665.772,2163.809524
712.525114,-0.002138,-0.201522,-0.480649,-5.93,-1.43,814.565,2257.857143
713.278539,-0.016344,0.189898,-0.46343,-6.91,-1.73,834.439,2234.761905
714.031963,0.027616,0.32168,-0.749088,-2.63,-1.12,841.083,2250.238095
714.785388,0.024125,0.080701,-0.750574,-1.87,-0.32,771.093,2180.238095
715.538813,-0.074152,-0.020064,-0.70174,-3.02,-1.27,741.732,2198.571429
716.292237,0.032083,-0.0735,-0.714952,-3.54,-1.3,897.042,2231.428571
717.045662,-0.035637,-0.017182,-0.755504,-4.1,-1.32,770.982,2209.761905
717.799087,-0.042011,-0.055756,-0.720612,-3.3,-1.2,799.636,2243.571429
718.502283,0.003804,-0.085477,-0.720774,-3.93,-1.7,697.248,2177.142857
719.255708,0.031658,-0.031467,-0.743653,-3.79,-1.64,754.805,2162.142857
720.009132,-0.117705,-0.025657,-0.760757,-5.41,-1.44,727.002,2142.142857
720.762557,-0.001108,0.164132,-0.730998,-3.74,-3.24,575.476,2141.666667
721.515982,0.081035,0.005221,-0.709597,-3.39,-2.45,699.566,2173.571429
722.269406,-0.058694,-0.033461,-0.755386,-4.63,-2.17,633.665,2189.761905
723.022831,-0.046116,-0.078078,-0.724554,-4.26,-3.08,817.862,2210.952381
723.776256,-0.044053,-0.070961,-0.721677,-4.41,-2.56,831.962,2225.47619
724.52968,0.078481,-0.051182,-0.80754,-5.13,-2.2,773.777,2248.571429
725.283105,-0.019045,0.034197,-0.785747,-4.73,-1.47,764.626,2186.190476
726.03653,-0.101369,-0.008496,-0.749002,-3.7,-2.32,907.475,2231.904762
726.789954,-0.00576,-0.033838,-0.757164,-4.21,-2.34,750.579,2227.142857
727.543379,0.046069,0.027863,-0.787956,-4.56,-2.15,825.795,2252.380952
728.296804,-0.004826,0.006281,-0.675953,-4.29,-2.38,874.451,2226.190476
729,-0.034258,-0.022574,-0.776377,-3.83,-2.45,667.26,2238.571429
729.753425,-0.053429,-0.056006,-0.650915,-3.62,-2.02,781.179,2209.285714
730.506849,-0.002669,-0.02611,-0.757739,-4.73,-3.72,799.932,2209.761905
731.260274,0.108629,-0.081854,-0.695415,-3.8,-2.62,713.438,2150.47619
732.013699,0.237776,-0.117357,-0.772602,-4.28,-2.94,690.954,2180
732.767123,0.281347,-0.155223,-0.751047,-4.58,-2.68,806.158,2228.333333
733.520548,0.378363,-0.087158,-0.666901,-4.61,-2.62,822.744,2231.190476
734.273973,0.455624,-0.061361,-0.769314,-4.32,-2.72,864.486,2242.380952
735.027397,0.538946,-0.127599,-0.724439,-3.73,-2.78,812.324,2189.52381
735.780822,0.705326,-0.207406,-0.765468,-4.19,-2.87,790.431,2207.857143
736.534247,0.685439,-0.128744,-0.747347,-4.23,-2.37,847.554,2168.571429
737.287671,0.736141,-0.124378,-0.794742,-4.3,-2.09,876.414,2245.714286
738.041096,0.655607,-0.248978,-0.818953,-2.89,-2.19,806.368,2195.714286
738.794521,0.673571,-0.435295,-0.703135,-2.45,-2.07,868.527,2215.714286
739.547945,0.578195,-0.659177,-0.814826,-2.38,-1.99,786.238,2221.190476
740.251142,0.481799,-0.863704,-0.760392,-2.54,-2.42,821.322,2216.666667
741.004566,0.573506,-0.895746,-0.748294,-2.57,-1.83,884.767,2230.714286
741.757991,0.474157,-1.132944,-0.818704,-1.72,-1.97,898.15,2251.904762
742.511416,0.46682,-1.357499,-0.80827,-2.01,-2.22,781.895,2167.857143
743.26484,0.499801,-1.476539,-0.897493,-2.94,-2.02,787.29,2196.666667
744.018265,0.507494,-1.575951,-0.933982,-2.21,-2,946.571,2189.285714
744.771689,0.564558,-1.719687,-0.715742,-1.8,-1.16,835.507,2202.857143
745.525114,0.509656,-1.994094,-0.661457,-2.19,-2.26,837.287,2250.952381
746.278539,0.564883,-2.116956,-0.607457,-2.3,-2.71,818.264,2191.428571
747.031963,0.581774,-2.279269,-0.714425,-3.28,-2.78,934.374,2249.52381
747.785388,0.674837,-2.064614,-0.77152,-6.04,-1.28,795.094,2165.714286
748.538813,0.079061,-1.160145,-0.849151,-12.73,0.86,784.214,2226.190476
749.292237,0.051262,-0.079882,-0.847605,-9.41,-3.09,752.808,2190.714286
750.045662,0.051064,0.259029,-0.796254,-2.55,-2.28,876.903,2250.952381
750.799087,0.052987,-0.302972,-0.771084,0.73,-1.82,828.973,2244.52381
751.502283,0.074896,-0.80576,-0.708294,-0.96,-1.76,750.171,2195.47619
752.255708,0.009562,-1.193756,-0.655749,-1.46,-1.07,912.787,2252.380952
753.009132,-0.099956,-1.376935,-0.655391,-1.68,-0.92,811.033,2201.428571
753.762557,-0.07102,-1.389512,-0.754228,-5.87,-4.96,678.173,2209.761905
754.515982,0.167802,-0.571449,-0.68632,-12.6,-2.47,751.188,2219.047619
755.269406,0.077667,0.308273,-0.614896,-7.48,-1.63,677.822,2253.809524
756.022831,0.154275,0.241378,-0.631522,-1.53,-2.29,881.341,2267.857143
