time_s,vx_ms,vy_ms,pitch_deg,roll_deg
49.400101,0.003542,0.166625,-2.570000,-1.450000
49.500007,0.030413,0.165824,-2.420000,-1.300000
49.600003,0.015874,0.138655,-2.100000,-1.310000
49.700031,0.006719,0.157844,-1.740000,-1.340000
49.800020,0.028654,0.150137,-1.330000,-1.570000
49.900036,0.011937,0.106845,-0.900000,-1.780000
50.000047,0.029329,0.084247,-0.690000,-1.700000
50.100006,0.029327,0.054746,-0.780000,-1.200000
50.200010,0.022093,0.085372,-0.860000,-0.720000
50.300018,0.033237,0.056085,-1.010000,-0.910000
50.399998,0.013141,0.020756,-1.270000,-1.370000
50.500005,0.024859,0.003623,-1.820000,-1.580000
50.600026,0.025764,0.043556,-2.050000,-1.460000
50.699994,0.029769,0.031981,-2.170000,-1.040000
50.799976,0.033496,0.000855,-2.130000,-0.880000
50.899977,0.046457,0.039427,-2.150000,-0.730000
51.000002,0.009795,0.052811,-2.070000,-0.640000
51.099976,0.017552,0.013267,-1.790000,-0.580000
51.200010,-0.009610,0.047672,-1.510000,-0.560000
51.300013,0.001499,0.035593,-1.020000,-0.750000
51.400024,-0.026100,-0.016415,-0.650000,-0.940000
51.500033,-0.023148,0.017340,-0.450000,-1.050000
51.600004,-0.055539,0.008813,-0.440000,-0.910000
51.699998,-0.057606,0.011156,-0.520000,-0.450000
51.799988,-0.089955,-0.013808,-0.350000,0.170000
51.900016,-0.087360,-0.035350,-0.170000,0.250000
51.999998,-0.135639,-0.025461,-0.170000,-0.060000
52.099999,-0.144046,-0.053249,-0.510000,-0.400000
52.200001,-0.164517,-0.062808,-1.010000,-0.620000
52.299985,-0.164080,-0.059006,-1.460000,-0.760000
52.400004,-0.146755,-0.033563,-1.500000,-1.170000
52.500019,-0.214696,-0.021401,-1.430000,-1.540000
52.600017,-0.194812,-0.001244,-1.200000,-2.030000
52.700004,-0.190467,-0.009039,-1.210000,-2.510000
52.800007,-0.180580,-0.002344,-0.910000,-2.580000
52.900009,-0.122171,-0.016116,-0.190000,-2.680000
53.000010,-0.135001,0.010435,0.010000,-3.270000
53.099974,-0.117814,-0.018509,-0.060000,-3.930000
53.200006,-0.080170,-0.042591,0.000000,-4.460000
53.300025,-0.026951,-0.062742,0.220000,-4.750000
53.400002,0.051662,-0.078548,0.150000,-4.480000
53.499983,0.084406,-0.087108,-0.310000,-3.920000
53.600001,0.097512,-0.096882,-1.060000,-2.940000
53.700007,0.114243,-0.100177,-1.400000,-1.730000
53.800015,0.120874,-0.104312,-1.500000,-0.710000
53.900005,0.126874,-0.085861,-1.560000,-0.500000
53.999974,0.100703,-0.036723,-1.750000,-0.810000
54.099973,0.100860,-0.040237,-1.990000,-1.270000
54.200000,0.087460,0.011545,-1.940000,-1.950000
54.299990,0.089696,0.021612,-1.730000,-2.260000
54.400006,0.090387,0.015696,-1.500000,-2.140000
54.500014,0.088737,0.036307,-1.310000,-2.130000
54.600036,0.108470,0.011713,-1.280000,-2.150000
54.700049,0.124013,0.030419,-1.530000,-2.170000
54.800027,0.156634,0.039663,-1.540000,-2.470000
54.900037,0.135636,0.070945,-1.380000,-2.680000
55.000005,0.145065,0.042854,-0.990000,-2.500000
55.100051,0.151301,0.058278,-0.510000,-2.180000
55.199982,0.164482,0.019995,-0.220000,-1.910000
55.300013,0.168229,0.060635,-0.460000,-1.770000
55.400001,0.118310,0.033532,-0.720000,-1.460000
55.500004,0.154674,0.037618,-0.800000,-1.210000
55.600037,0.138863,0.036633,-0.690000,-0.940000
55.699978,0.090789,0.019163,-0.370000,-0.760000
55.800030,0.092075,0.004876,-0.340000,-0.760000
55.899991,0.092460,-0.014229,-0.430000,-0.470000
56.000006,0.068934,-0.008423,-0.650000,-0.210000
56.100002,0.018371,-0.013519,-1.080000,-0.220000
56.200001,0.013410,-0.049395,-1.180000,-0.600000
56.300010,0.017592,-0.035061,-1.180000,-1.300000
56.400055,0.029481,-0.033486,-0.950000,-1.560000
56.500017,-0.005391,-0.012905,-1.110000,-1.460000
56.599986,-0.008316,-0.033630,-1.310000,-1.130000
56.700008,-0.037119,-0.032757,-1.530000,-0.690000
56.800006,-0.009194,-0.058962,-1.550000,-0.720000
56.899977,-0.025144,-0.027786,-1.640000,-0.910000
56.999978,-0.040355,0.011798,-1.450000,-1.220000
57.100000,-0.046460,-0.015696,-1.070000,-1.450000
57.200006,-0.022335,-0.044974,-0.990000,-1.540000
57.300022,-0.049239,-0.030552,-1.110000,-1.360000
57.399973,-0.028338,-0.029735,-1.530000,-1.210000
57.500003,-0.050362,-0.040212,-1.760000,-0.960000
57.600048,-0.021239,-0.041526,-2.000000,-0.840000
57.700003,-0.054134,-0.037061,-2.030000,-1.080000
57.800002,-0.018164,-0.041032,-1.920000,-1.340000
57.900006,-0.049495,-0.048833,-1.830000,-1.460000
58.000006,-0.035447,-0.027031,-1.750000,-1.130000
58.100001,-0.050425,-0.015413,-1.740000,-0.740000
58.200005,-0.041759,-0.000118,-1.890000,-0.380000
58.300012,-0.056933,-0.010332,-2.020000,-0.360000
58.400011,-0.080688,0.006338,-2.020000,-0.480000
58.499976,-0.087773,0.013741,-1.910000,-0.860000
58.600008,-0.090153,0.023854,-1.730000,-1.150000
58.700001,-0.067872,-0.003899,-1.810000,-1.280000
58.799998,-0.100390,0.023585,-1.930000,-1.250000
58.900002,-0.098191,0.004010,-1.990000,-1.290000
59.000020,-0.087474,0.045777,-2.020000,-1.280000
59.099991,-0.096569,0.017763,-1.980000,-1.570000
59.200004,-0.048518,0.032402,-1.970000,-1.780000
59.300026,-0.062094,0.043116,-1.800000,-1.850000
59.399999,-0.068918,0.029502,-1.670000,-1.750000
59.500037,-0.036633,0.042788,-1.770000,-1.600000
59.599991,-0.035766,0.025428,-1.700000,-1.440000
59.699997,-0.040173,0.006516,-1.720000,-1.400000
59.800002,-0.010395,0.020512,-1.760000,-1.420000
59.900009,-0.025415,0.039783,-1.730000,-1.370000
60.000007,-0.015813,0.042297,-1.680000,-1.530000
60.100007,-0.023111,0.023994,-1.560000,-1.490000
60.199976,0.003736,-0.003952,-1.330000,-1.490000
60.299984,-0.009059,0.017448,-1.380000,-1.120000
60.399981,0.004319,0.022680,-1.400000,-1.190000
60.500003,-0.031441,0.006135,-1.490000,-1.260000
60.600005,0.014385,-0.006556,-1.570000,-1.460000
60.699974,-0.017518,0.033441,-1.610000,-1.520000
60.799987,-0.017921,0.012869,-1.390000,-1.550000
60.900007,0.007472,-0.023564,-1.190000,-1.500000
61.000085,-0.007660,0.013033,-1.310000,-1.440000
61.099998,-0.002081,-0.000901,-1.140000,-1.400000
61.200042,0.000471,-0.027054,-1.110000,-1.710000
61.299989,0.017463,-0.004512,-1.310000,-1.960000
61.400002,0.010551,-0.005489,-1.560000,-2.020000
61.500001,0.033221,-0.020566,-1.800000,-1.920000
61.600003,0.037891,0.009773,-1.900000,-1.570000
61.699975,0.035845,-0.001620,-1.750000,-1.080000
61.800028,0.050190,0.022012,-1.790000,-0.640000
61.900014,0.060687,-0.005238,-1.420000,-0.790000
62.000034,0.012411,0.018970,-0.890000,-0.670000
62.099999,0.014678,-0.002999,-0.480000,-0.640000
62.200004,0.008413,-0.033948,-0.610000,-0.740000
62.300009,0.011708,-0.022667,-0.940000,-0.910000
62.400030,0.012979,-0.039875,-0.930000,-1.210000
62.500006,-0.014288,-0.014166,-0.970000,-1.530000
62.600043,-0.023538,-0.040691,-1.200000,-1.700000
62.699998,-0.015888,-0.038141,-1.580000,-1.740000
62.800025,-0.021153,-0.021322,-1.740000,-1.730000
62.900060,0.013381,-0.038721,-1.670000,-1.780000
62.999986,-0.008960,-0.011495,-1.680000,-1.890000
63.099988,-0.006673,-0.038257,-1.620000,-1.760000
63.200006,0.047745,-0.034496,-1.380000,-1.690000
63.299988,0.012911,-0.030852,-1.080000,-1.280000
63.400001,0.024137,-0.058044,-0.800000,-1.290000
63.500007,0.035543,-0.055035,-1.060000,-1.580000
63.600001,0.032984,-0.037262,-1.720000,-1.950000
63.699990,0.050264,-0.036777,-2.320000,-2.150000
63.800003,0.044139,-0.033450,-2.880000,-2.110000
63.900007,0.093332,0.000682,-3.420000,-2.140000
64.000005,0.099206,0.034412,-3.750000,-2.100000
64.100016,0.117565,0.063587,-3.440000,-2.060000
64.199976,0.165626,0.071608,-2.710000,-1.740000
64.299984,0.144506,0.071045,-2.090000,-1.150000
64.399985,0.128737,0.119806,-1.710000,-0.300000
64.500029,0.112645,0.106713,-1.390000,0.440000
64.599984,0.109339,0.109154,-1.030000,0.720000
64.700012,0.044632,0.103268,-0.580000,0.760000
64.800002,0.023227,0.102535,-0.470000,0.250000
64.899977,-0.015695,0.064471,-0.230000,-0.220000
65.000031,-0.030013,0.037225,-0.150000,-0.790000
65.100006,-0.013304,0.051565,-0.360000,-1.310000
65.200009,-0.047227,0.013893,-0.750000,-1.600000
65.300010,-0.046549,0.007627,-0.790000,-1.420000
65.400028,-0.050067,-0.012548,-0.570000,-1.180000
65.500003,-0.058303,-0.033523,-0.690000,-1.250000
65.600012,-0.031583,-0.026276,-1.300000,-1.180000
65.699973,-0.055418,-0.030661,-1.770000,-1.010000
65.800037,-0.064716,-0.035298,-2.130000,-1.060000
65.900042,-0.055659,-0.004481,-2.300000,-1.200000
66.000025,-0.048064,-0.021656,-2.380000,-1.300000
66.100010,-0.055704,-0.008453,-2.230000,-1.260000
66.199985,-0.047524,0.014826,-1.980000,-1.380000
66.300025,-0.053211,-0.002314,-1.790000,-1.360000
66.399973,-0.051363,0.017584,-1.530000,-1.090000
66.500005,-0.062851,0.012341,-1.150000,-1.200000
66.600019,-0.058225,0.030167,-0.930000,-1.630000
66.700006,-0.046771,-0.001403,-0.890000,-2.150000
66.799998,-0.008599,-0.019371,-1.130000,-2.430000
66.900007,-0.031420,-0.031054,-1.460000,-2.140000
67.000004,0.001822,-0.018132,-1.730000,-1.400000
67.099995,-0.022854,-0.021443,-1.680000,-1.070000
67.199995,-0.013505,-0.021183,-1.400000,-1.120000
67.300010,-0.024656,-0.032938,-1.180000,-1.490000
67.399997,-0.004701,-0.016988,-1.170000,-1.410000
67.500004,-0.010272,-0.033697,-1.480000,-1.340000
67.600005,-0.003978,-0.061829,-1.800000,-1.620000
67.699972,-0.000367,-0.058563,-1.960000,-2.030000
67.800044,0.022609,-0.047827,-1.960000,-1.990000
67.900019,0.035805,-0.029072,-1.870000,-1.620000
68.000027,0.046344,-0.026423,-1.710000,-1.170000
68.100001,0.024624,-0.035760,-1.720000,-0.820000
68.200005,0.023023,-0.024736,-1.940000,-0.490000
68.300020,0.004084,-0.003798,-2.110000,-0.350000
68.400003,0.005293,-0.003761,-2.000000,-0.610000
68.500004,-0.001794,0.004357,-1.870000,-1.000000
68.600005,0.008536,0.018514,-1.880000,-1.400000
68.699974,-0.002039,0.014197,-1.920000,-1.690000
68.800008,-0.005220,-0.003737,-1.700000,-1.890000
68.900002,0.026558,0.003147,-1.530000,-1.910000
69.000024,0.044045,0.003408,-1.640000,-1.970000
69.100007,0.061810,-0.002619,-1.110000,-1.780000
69.200003,0.067583,-0.013553,-0.770000,-1.280000
69.300009,0.082496,-0.019147,-1.050000,-1.020000
69.400013,-0.044201,-0.015844,-0.640000,-0.720000
69.500000,-0.015773,-0.016589,-0.700000,-1.380000
69.600002,-0.040238,-0.024754,-1.170000,-1.800000
69.700002,-0.102173,-0.023189,-0.540000,-0.140000
69.800000,-0.013971,-0.003385,-0.850000,-0.920000
69.900005,0.022424,0.007599,-0.700000,-0.770000
69.999991,-0.002810,0.021598,-0.820000,-0.760000
70.099982,0.001381,-0.005636,-0.790000,-0.770000
70.200011,-0.006753,0.006284,-0.690000,-0.800000
70.300016,-0.004385,0.007267,-0.690000,-0.780000
70.400001,-0.015895,0.010810,-0.690000,-0.770000
70.499979,-0.011395,0.005061,-0.680000,-0.740000
70.600009,-0.011536,0.014174,-0.700000,-0.720000
70.699999,-0.013497,0.010886,-0.690000,-0.710000
70.799979,-0.019216,0.004778,-0.680000,-0.700000
70.900017,-0.019978,0.006460,-0.660000,-0.710000
71.000015,-0.022698,0.005966,-0.660000,-0.700000
71.099974,-0.023664,0.002745,-0.660000,-0.700000
71.200001,-0.028540,0.002036,-0.670000,-0.690000
71.299989,-0.027058,-0.001137,-0.660000,-0.700000
71.399999,-0.030141,0.000811,-0.670000,-0.690000
71.500005,-0.033897,0.001205,-0.660000,-0.690000
71.600006,-0.033009,-0.010195,-0.660000,-0.670000
71.700002,-0.033927,-0.005174,-0.670000,-0.680000
71.799987,-0.033296,-0.010985,-0.660000,-0.670000
71.900008,-0.036871,-0.010285,-0.660000,-0.670000
72.000005,-0.031035,-0.016322,-0.650000,-0.660000
72.099991,-0.031895,-0.014677,-0.650000,-0.670000
72.200008,-0.034282,-0.019965,-0.640000,-0.670000
72.299996,-0.033180,-0.022074,-0.610000,-0.680000
72.400000,-0.032806,-0.022971,-0.610000,-0.680000
72.499974,-0.034149,-0.023312,-0.600000,-0.670000
72.599997,-0.039108,-0.025291,-0.590000,-0.670000
72.699992,-0.041700,-0.028264,-0.590000,-0.650000
72.799995,-0.039415,-0.029050,-0.600000,-0.650000
72.899991,-0.041255,-0.029003,-0.600000,-0.660000
72.999993,-0.042623,-0.028964,-0.600000,-0.660000
73.099966,-0.044275,-0.030089,-0.590000,-0.650000
73.199987,-0.043892,-0.032938,-0.590000,-0.650000
73.300007,-0.049060,-0.030882,-0.590000,-0.650000
73.400005,-0.044720,-0.031863,-0.580000,-0.650000
73.499998,-0.048961,-0.033070,-0.590000,-0.640000
73.600036,-0.050928,-0.035896,-0.590000,-0.640000
73.699999,-0.049805,-0.036627,-0.590000,-0.640000
73.799967,-0.054134,-0.033814,-0.580000,-0.640000
73.899969,-0.054441,-0.035456,-0.580000,-0.640000
73.999989,-0.049123,-0.035572,-0.570000,-0.640000
74.099995,-0.052013,-0.035644,-0.580000,-0.640000
74.199994,-0.047989,-0.038944,-0.580000,-0.640000
74.300012,-0.047069,-0.036839,-0.570000,-0.640000
74.400015,-0.046763,-0.039669,-0.560000,-0.660000
74.499992,-0.045014,-0.036945,-0.560000,-0.650000
74.599997,-0.046892,-0.040155,-0.570000,-0.650000
74.699970,-0.042381,-0.038974,-0.550000,-0.650000
74.799991,-0.043104,-0.040777,-0.550000,-0.650000
74.899996,-0.040449,-0.041238,-0.560000,-0.640000
74.999967,-0.037871,-0.041408,-0.560000,-0.650000
75.099984,-0.038322,-0.038549,-0.540000,-0.660000
75.199999,-0.041279,-0.036165,-0.550000,-0.650000
75.300005,-0.039033,-0.038565,-0.550000,-0.640000
75.399986,-0.037217,-0.037442,-0.540000,-0.640000
75.499993,-0.037919,-0.038262,-0.540000,-0.640000
75.599997,-0.035911,-0.039736,-0.540000,-0.650000
75.700000,-0.036526,-0.038137,-0.550000,-0.640000
75.799966,-0.036797,-0.037646,-0.540000,-0.650000
75.899973,-0.038690,-0.035919,-0.550000,-0.640000
75.999995,-0.035096,-0.040531,-0.560000,-0.630000
76.099981,-0.033013,-0.039732,-0.540000,-0.650000
76.199977,-0.034047,-0.039896,-0.530000,-0.650000
76.300009,-0.034173,-0.038353,-0.540000,-0.650000
76.399993,-0.032761,-0.041628,-0.540000,-0.650000
76.500023,-0.032039,-0.038470,-0.530000,-0.660000
76.600003,-0.032642,-0.036701,-0.530000,-0.650000
76.699995,-0.032406,-0.035802,-0.550000,-0.650000
76.800020,-0.030005,-0.033090,-0.540000,-0.650000
76.899994,-0.026936,-0.029443,-0.530000,-0.640000
77.000003,-0.026755,-0.035355,-0.530000,-0.640000
77.099966,-0.028320,-0.034567,-0.530000,-0.640000
77.199994,-0.025230,-0.035182,-0.530000,-0.650000
77.300002,-0.023099,-0.035311,-0.520000,-0.650000
77.400017,-0.024717,-0.030608,-0.530000,-0.650000
77.500024,-0.025719,-0.030828,-0.520000,-0.640000
77.600013,-0.022908,-0.032047,-0.510000,-0.630000
77.700024,-0.024280,-0.029811,-0.510000,-0.630000
77.800024,-0.025777,-0.031464,-0.510000,-0.640000
77.900011,-0.025059,-0.034467,-0.520000,-0.630000
78.000018,-0.027437,-0.031369,-0.520000,-0.620000
78.099977,-0.028020,-0.030608,-0.520000,-0.630000
78.199968,-0.028333,-0.029697,-0.520000,-0.630000
78.300030,-0.026297,-0.029311,-0.520000,-0.640000
78.399986,-0.021133,-0.027345,-0.520000,-0.640000
78.500000,-0.024841,-0.027910,-0.530000,-0.630000
78.599993,-0.023625,-0.027844,-0.530000,-0.610000
78.700014,-0.019472,-0.026819,-0.530000,-0.610000
78.799967,-0.022191,-0.025605,-0.520000,-0.620000
78.899972,-0.014516,-0.027557,-0.510000,-0.640000
78.999965,-0.013582,-0.027531,-0.510000,-0.630000
79.099994,-0.017515,-0.027374,-0.510000,-0.630000
79.199972,-0.015273,-0.028214,-0.530000,-0.610000
79.300009,-0.015543,-0.033350,-0.520000,-0.620000
79.399996,-0.013766,-0.031094,-0.530000,-0.630000
79.500002,-0.012292,-0.029452,-0.520000,-0.640000
79.599969,-0.008123,-0.028608,-0.510000,-0.640000
79.700000,-0.009608,-0.030623,-0.510000,-0.620000
79.799991,-0.008119,-0.035315,-0.530000,-0.620000
79.900025,-0.005914,-0.030983,-0.520000,-0.640000
79.999969,-0.001388,-0.033394,-0.530000,-0.630000
80.100024,-0.005186,-0.030421,-0.510000,-0.640000
80.199993,-0.010225,-0.027970,-0.500000,-0.640000
80.299977,-0.006693,-0.031699,-0.510000,-0.630000
80.399997,-0.004490,-0.037104,-0.510000,-0.630000
80.500002,-0.007032,-0.033027,-0.510000,-0.630000
80.600002,-0.004326,-0.030487,-0.510000,-0.640000
80.699994,-0.004698,-0.032815,-0.510000,-0.630000
80.799970,-0.005846,-0.038248,-0.500000,-0.620000
80.899997,-0.002085,-0.038637,-0.510000,-0.610000
81.000023,-0.005920,-0.035525,-0.510000,-0.620000
81.099971,-0.004383,-0.035554,-0.500000,-0.620000
81.200005,-0.005527,-0.036574,-0.500000,-0.610000
81.299998,-0.008248,-0.040883,-0.510000,-0.620000
81.399993,-0.008740,-0.038942,-0.500000,-0.610000
81.499970,-0.004464,-0.038571,-0.480000,-0.610000
81.600047,-0.003992,-0.042331,-0.490000,-0.620000
81.699998,-0.004838,-0.044623,-0.490000,-0.610000
81.800007,-0.001448,-0.043595,-0.480000,-0.620000
81.900034,-0.004262,-0.042753,-0.490000,-0.620000
82.000021,-0.004389,-0.046208,-0.500000,-0.610000
82.099991,-0.002895,-0.046691,-0.490000,-0.600000
82.199968,-0.010297,-0.042539,-0.490000,-0.610000
82.300005,-0.005886,-0.045993,-0.480000,-0.600000
82.399975,-0.006970,-0.043061,-0.480000,-0.610000
82.499972,-0.011037,-0.041277,-0.490000,-0.610000
82.600000,-0.013008,-0.045375,-0.500000,-0.600000
82.699997,-0.016309,-0.044792,-0.490000,-0.600000
82.799971,-0.020550,-0.041439,-0.480000,-0.590000
82.900023,-0.022935,-0.042049,-0.480000,-0.580000
82.999993,-0.021890,-0.042516,-0.480000,-0.590000
83.100028,-0.021820,-0.039467,-0.490000,-0.600000
83.199998,-0.024619,-0.038138,-0.490000,-0.590000
83.300035,-0.024985,-0.038571,-0.490000,-0.590000
83.399998,-0.025628,-0.036136,-0.490000,-0.580000
83.499980,-0.027059,-0.037671,-0.480000,-0.580000
83.599995,-0.028240,-0.036558,-0.490000,-0.570000
83.699995,-0.029543,-0.039117,-0.490000,-0.580000
83.799995,-0.028000,-0.036273,-0.490000,-0.580000
83.900007,-0.031636,-0.034258,-0.490000,-0.580000
83.999970,-0.033797,-0.035760,-0.490000,-0.570000
84.100018,-0.031389,-0.037573,-0.490000,-0.570000
84.200024,-0.035095,-0.035091,-0.480000,-0.580000
84.300002,-0.034429,-0.036762,-0.490000,-0.580000
84.399968,-0.035161,-0.038364,-0.480000,-0.580000
84.500041,-0.036892,-0.034301,-0.480000,-0.580000
84.600027,-0.039122,-0.029203,-0.480000,-0.570000
84.700003,-0.038297,-0.032036,-0.480000,-0.560000
84.799990,-0.041099,-0.029724,-0.490000,-0.570000
84.899999,-0.043559,-0.028698,-0.480000,-0.590000
84.999973,-0.039570,-0.029652,-0.480000,-0.570000
85.099992,-0.039671,-0.026878,-0.480000,-0.580000
85.199987,-0.045307,-0.024249,-0.480000,-0.580000
85.300007,-0.043926,-0.023704,-0.480000,-0.570000
85.400001,-0.041899,-0.024985,-0.480000,-0.580000
85.499995,-0.042104,-0.024890,-0.470000,-0.590000
85.599970,-0.041942,-0.024997,-0.480000,-0.590000
85.699966,-0.040144,-0.020515,-0.470000,-0.590000
85.799967,-0.038052,-0.021883,-0.470000,-0.590000
85.900025,-0.037400,-0.022442,-0.470000,-0.590000
85.999995,-0.035393,-0.021616,-0.470000,-0.590000
86.099996,-0.037451,-0.020404,-0.470000,-0.590000
86.200021,-0.036523,-0.022503,-0.470000,-0.590000
86.299987,-0.039658,-0.019135,-0.470000,-0.590000
86.399966,-0.039914,-0.016329,-0.470000,-0.580000
86.499971,-0.037966,-0.014911,-0.470000,-0.590000
86.599973,-0.036545,-0.013761,-0.470000,-0.590000
86.700024,-0.040485,-0.017207,-0.490000,-0.580000
86.800031,-0.041474,-0.014129,-0.490000,-0.590000
86.899999,-0.043856,-0.013243,-0.470000,-0.580000
86.999998,-0.040057,-0.011276,-0.470000,-0.570000
87.099991,-0.039334,-0.014694,-0.480000,-0.570000
87.199996,-0.040436,-0.019844,-0.480000,-0.580000
87.299981,-0.042909,-0.014101,-0.490000,-0.570000
87.400037,-0.045022,-0.014073,-0.480000,-0.560000
87.499971,-0.045787,-0.020693,-0.490000,-0.550000
87.600020,-0.047896,-0.015003,-0.470000,-0.560000
87.700033,-0.046535,-0.014661,-0.480000,-0.570000
87.800019,-0.045971,-0.018870,-0.480000,-0.570000
87.899998,-0.046899,-0.015921,-0.480000,-0.570000
87.999971,-0.048342,-0.016564,-0.490000,-0.560000
88.100019,-0.047407,-0.021467,-0.490000,-0.550000
88.199993,-0.048711,-0.022214,-0.480000,-0.570000
88.300010,-0.043640,-0.020163,-0.480000,-0.570000
88.399999,-0.045193,-0.019285,-0.480000,-0.570000
88.499966,-0.045343,-0.016343,-0.470000,-0.580000
88.599968,-0.043442,-0.015772,-0.470000,-0.570000
88.699974,-0.045472,-0.017508,-0.480000,-0.560000
88.799998,-0.046283,-0.013216,-0.470000,-0.570000
88.899971,-0.045942,-0.013497,-0.470000,-0.570000
88.999969,-0.048173,-0.009745,-0.470000,-0.580000
89.099991,-0.044639,-0.012307,-0.460000,-0.570000
89.199995,-0.044159,-0.012278,-0.470000,-0.570000
89.300030,-0.046585,-0.017021,-0.490000,-0.560000
89.399995,-0.047038,-0.012474,-0.470000,-0.570000
89.499972,-0.047761,-0.009198,-0.470000,-0.570000
89.600025,-0.045988,-0.007461,-0.470000,-0.570000
89.699995,-0.043236,-0.007358,-0.450000,-0.570000
89.799999,-0.043628,-0.008136,-0.470000,-0.570000
89.899984,-0.050092,-0.012003,-0.480000,-0.560000
90.000000,-0.046475,-0.010252,-0.470000,-0.570000
90.099970,-0.048850,-0.005715,-0.470000,-0.580000
90.200020,-0.046622,-0.005440,-0.460000,-0.580000
90.300035,-0.048231,-0.004151,-0.460000,-0.580000
90.399982,-0.044622,-0.005372,-0.470000,-0.570000
90.499966,-0.043495,-0.009846,-0.480000,-0.560000
90.599994,-0.044565,-0.004923,-0.470000,-0.570000
90.700029,-0.043607,-0.000948,-0.460000,-0.560000
90.799995,-0.042232,-0.001478,-0.460000,-0.560000
90.899970,-0.040742,-0.001766,-0.460000,-0.570000
91.000024,-0.039448,-0.003050,-0.460000,-0.570000
91.100000,-0.040034,-0.003884,-0.460000,-0.570000
91.199997,-0.047126,-0.004089,-0.470000,-0.570000
91.300004,-0.043057,-0.003871,-0.440000,-0.560000
91.399971,-0.045224,-0.005223,-0.450000,-0.570000
91.500009,-0.048811,-0.004813,-0.460000,-0.560000
